name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected
smallnest/rpcx,"Best microservices framework in Go, like alibaba Dubbo, but with more features, Scale easily. Try it. Test it. If you feel it's better, use it! 𝐉𝐚𝐯𝐚有𝐝𝐮𝐛𝐛𝐨, 𝐆𝐨𝐥𝐚𝐧𝐠有𝐫𝐩𝐜𝐱! build for cloud!",8091,Go,1164,https://github.com/smallnest/rpcx,2016-05-18 09:34:05+00:00,2024-10-12 15:11:12+00:00,8,master,57,987,"['dubbo', 'rpc', 'grpc', 'service-discovery', 'microservice', 'microservices']",8091,28270,True,True,True,False,1,en
Dhghomon/easy_rust,Rust explained using easy English,8077,Shell,378,https://github.com/Dhghomon/easy_rust,2020-07-11 05:54:06+00:00,2024-10-12 03:12:34+00:00,19,master,45,571,[],8077,5080,True,True,True,True,0,en
catboost/catboost,"A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification, regression and other machine learning tasks for Python, R, Java, C++. Supports computation on CPU and GPU.",8041,Python,1180,https://github.com/catboost/catboost,2017-07-18 05:29:04+00:00,2024-10-12 23:36:10+00:00,560,master,191,48679,"['machine-learning', 'decision-trees', 'gradient-boosting', 'gbm', 'gbdt', 'python', 'r', 'kaggle', 'gpu-computing', 'catboost', 'tutorial', 'categorical-features', 'gpu', 'coreml', 'data-science', 'big-data', 'cuda', 'data-mining']",8041,1716606,False,False,True,False,88,en
MichalLytek/type-graphql,"Create GraphQL schema and resolvers with TypeScript, using classes and decorators!",8032,TypeScript,676,https://github.com/MichalLytek/type-graphql,2018-01-09 15:58:38+00:00,2024-10-11 18:15:25+00:00,97,master,85,1012,"['graphql', 'typescript', 'decorators', 'api', 'controllers', 'schema', 'gql', 'resolvers', 'graphql-js', 'graphql-schema', 'hacktoberfest']",8032,275592,False,True,True,True,47,en
wasabeef/awesome-android-ui,A curated list of awesome Android UI/UX libraries,50466,,10231,https://github.com/wasabeef/awesome-android-ui,2014-12-24 01:45:03+00:00,2024-10-12 23:20:18+00:00,30,master,68,459,"['android', 'awesome', 'ui']",50466,871781,True,True,True,False,0,en
CorentinTh/it-tools,"Collection of handy online tools for developers, with great UX. ",22000,Vue,2660,https://github.com/CorentinTh/it-tools,2020-04-05 11:50:24+00:00,2024-10-12 23:47:14+00:00,550,main,41,601,"['vuejs', 'tools', 'tool', 'converter', 'website', 'frontend', 'developer-tools', 'developer-productivity', 'productivity', 'javascript', 'typescript']",22000,12428,True,True,True,False,9,en
Powerlevel9k/powerlevel9k,"Powerlevel9k was a tool for building a beautiful and highly functional CLI, customized for you. P9k had a substantial impact on CLI UX, and its legacy is now continued by P10k.",13465,Shell,946,https://github.com/Powerlevel9k/powerlevel9k,2015-01-29 04:36:00+00:00,2024-10-11 21:00:10+00:00,169,master,126,1734,"['zsh', 'powerline-fonts', 'terminal', 'terminal-themes', 'tools', 'eye-candy']",13465,4519,True,True,True,False,10,en
CosmicMind/Material,A UI/UX framework for creating beautiful applications.,11994,Swift,1263,https://github.com/CosmicMind/Material,2015-08-22 16:21:53+00:00,2024-10-12 12:30:01+00:00,36,development,42,2498,"['material', 'design', 'material-design', 'animation', 'graphics', 'ios', 'ui', 'ux', 'material-colors', 'navigation-drawer', 'textfield', 'photos', 'searchbar', 'snackbar', 'cosmicmind', 'card', 'navigation-controller', 'swift', 'swift-3']",11994,34053,False,False,True,False,281,en
ory/kratos,"The most scalable and customizable identity server on the market. Replace your Homegrown, Auth0, Okta, Firebase with better UX and DX. Has all the tablestakes: Passkeys, Social Sign In, Multi-Factor Auth, SMS, SAML, TOTP, and more. Written in Go, cloud native, headless, API-first. Available as a service on Ory Network and for self-hosters.",11178,Go,958,https://github.com/ory/kratos,2018-05-29 16:09:37+00:00,2024-10-12 23:34:51+00:00,247,master,222,4404,"['identity', 'identity-management', 'user-management', 'users', 'user', 'login', 'registration', 'profile-management', 'user-profiles', 'user-profile', 'hacktoberfest']",11178,88727,False,False,True,False,46,en
cjwirth/awesome-ios-ui,A curated list of awesome iOS UI/UX libraries,11122,,1351,https://github.com/cjwirth/awesome-ios-ui,2015-04-07 11:01:23+00:00,2024-10-12 12:52:18+00:00,11,master,13,61,[],11122,144858,True,True,True,False,0,en
nuejs/nue,The UX Framework for the Web,6077,JavaScript,179,https://github.com/nuejs/nue,2023-09-13 00:18:50+00:00,2024-10-12 23:19:52+00:00,49,master,29,605,"['javascript', 'javascript-framework', 'css-framework', 'markdown-flavour', 'ux-developer']",6077,22586,False,True,True,True,17,en
reown-com/appkit,The full stack toolkit to build onchain app UX,4903,TypeScript,1385,https://github.com/reown-com/appkit,2018-03-29 06:20:57+00:00,2024-10-12 06:48:18+00:00,132,main,151,1794,"['walletconnect', 'plugin', 'widget', 'ethereum', 'wallet', 'integration', 'dapps', 'react']",4903,82636,False,True,True,False,292,en
adrianhajdin/project_modern_ui_ux_gpt3,Master the creation of Modern UX/UI Websites,3822,CSS,864,https://github.com/adrianhajdin/project_modern_ui_ux_gpt3,2021-10-23 08:08:46+00:00,2024-10-12 14:18:59+00:00,25,main,2,22,"['css', 'react', 'ui', 'ux']",3822,21705,True,True,True,False,0,en
adrianhajdin/project_hoobank,Modern UI/UX website using React.js & Tailwind CSS,2525,JavaScript,890,https://github.com/adrianhajdin/project_hoobank,2022-08-08 14:03:15+00:00,2024-10-12 19:30:55+00:00,16,main,1,10,"['react', 'reactjs', 'tailwind', 'tailwindcss']",2525,2288,True,True,True,False,0,en
nikgraf/belle,Configurable React Components with great UX,2511,JavaScript,104,https://github.com/nikgraf/belle,2015-03-19 09:36:11+00:00,2024-09-13 15:55:06+00:00,48,master,18,1528,[],2511,19351,False,True,True,True,0,en
CommunityToolkit/Maui,"The .NET MAUI Community Toolkit is a community-created library that contains .NET MAUI Extensions, Advanced UI/UX Controls, and Behaviors to help make your life as a .NET MAUI developer easier",2235,C#,388,https://github.com/CommunityToolkit/Maui,2021-06-02 19:02:20+00:00,2024-10-12 16:46:28+00:00,155,main,77,741,"['dotnet', 'dotnet-maui', 'maui', 'ios', 'android', 'macos', 'maccatalyst', 'windows', 'winui', 'mobile', 'desktop', 'hacktoberfest']",2235,13916,True,True,True,False,63,en
sanniassin/react-input-mask,Input masking component for React. Made with attention to UX.,2230,JavaScript,256,https://github.com/sanniassin/react-input-mask,2015-06-13 10:43:00+00:00,2024-10-08 21:42:43+00:00,139,master,11,407,[],2230,2618,True,True,True,True,48,en
togiberlin/ui-ux-designer-roadmap,Roadmap on becoming a UI/UX designer in 2017,2111,,317,https://github.com/togiberlin/ui-ux-designer-roadmap,2017-05-27 11:01:09+00:00,2024-10-12 01:49:27+00:00,18,master,2,17,"['ui', 'ui-design', 'ux', 'ux-design', 'roadmap']",2111,869,True,True,True,False,0,en
KlausSchaefers/quant-ux,"Quant-UX - Prototype, Test and Learn",1918,Vue,198,https://github.com/KlausSchaefers/quant-ux,2019-04-22 14:38:56+00:00,2024-10-10 08:41:04+00:00,107,master,18,1556,[],1918,168344,True,True,True,False,0,en
antares-sql/antares,"A modern, fast and productivity driven SQL client with a focus in UX",1802,Vue,123,https://github.com/antares-sql/antares,2020-04-30 08:05:37+00:00,2024-10-12 20:39:42+00:00,105,master,26,1796,"['sql', 'client', 'electron-app', 'vue', 'mysql', 'database', 'desktop-app', 'javascript', 'mariadb', 'linux-app', 'macos-app', 'windows-app', 'sql-client', 'electron', 'antares', 'postgresql', 'sqlite', 'sqlite3', 'typescript', 'firebirdsql']",1802,10254,True,True,True,False,130,en
mCaptcha/mCaptcha,A no-nonsense CAPTCHA system with seamless UX | Backend component,1685,Rust,69,https://github.com/mCaptcha/mCaptcha,2021-03-09 10:17:47+00:00,2024-10-10 18:57:34+00:00,41,master,17,692,"['mcaptcha', 'captcha', 'proof-of-work', 'privacy', 'self-hosted', 'rust', 'actix-web', 'spam-protection', 'ddos-protection', 'ddos-mitigation', 'self-host']",1685,34700,True,True,True,True,2,en
younatics/MotionBook,📖 Awesome iOS UI/UX Application (Open Source),1475,Swift,144,https://github.com/younatics/MotionBook,2017-02-09 12:59:27+00:00,2024-09-17 04:58:00+00:00,2,master,4,193,"['motion', 'animation', 'ui', 'ux-animation-book']",1475,268039,True,True,True,False,0,en
adrianhajdin/project_modern_ui_ux_restaurant,"This is a code repository for the corresponding video tutorial. In this video, we're going to build a Modern UI/UX Restaurant Landing Page Website",1410,JavaScript,369,https://github.com/adrianhajdin/project_modern_ui_ux_restaurant,2022-01-11 11:12:18+00:00,2024-10-11 10:37:31+00:00,13,main,2,13,"['react', 'reactjs', 'modern', 'ui', 'ux']",1410,44666,True,True,True,False,0,en
blacksmithgu/datacore,Work-in-progress successor to Dataview with a focus on UX and speed.,1406,TypeScript,15,https://github.com/blacksmithgu/datacore,2022-12-26 21:20:16+00:00,2024-10-11 06:45:47+00:00,18,master,9,402,"['database', 'obsidian', 'obsidian-md', 'personal-knowledge-management', 'pkm']",1406,703,True,True,True,False,19,en
neon-age/Smart-Inspector,Fluent re-take on Unity Inspector UX. Packed with QoL improvements.,922,C#,52,https://github.com/neon-age/Smart-Inspector,2021-06-13 16:42:52+00:00,2024-09-19 11:41:52+00:00,15,main,3,60,"['unity', 'ux', 'inspector', 'editor', 'extension', 'compact', 'ui', 'tabs', 'components', 'events', 'drawers', 'reordering', 'reorderable', 'fluent', 'ui-toolkit', 'toolkit', 'ui-elements', 'utils', 'helpers', 'styling']",922,512,True,True,True,False,6,en
fgr-araujo/vue-shortkey,Vue-ShortKey - The ultimate shortcut plugin to improve the UX,887,JavaScript,101,https://github.com/fgr-araujo/vue-shortkey,2016-11-09 23:45:59+00:00,2024-10-11 11:37:58+00:00,63,master,17,177,"['vue-shortkey', 'shortcut', 'vuejs', 'vue']",887,2032,True,True,True,False,2,en
sveltia/sveltia-cms,"Alternative to Netlify/Decap CMS. Fast, lightweight, Git-based headless CMS. Modern UX, first-class i18n support, open source & free. Made with Svelte.",877,JavaScript,45,https://github.com/sveltia/sveltia-cms,2023-03-06 15:09:55+00:00,2024-10-12 20:10:30+00:00,25,main,3,1433,"['cms', 'content-management-system', 'decap-cms', 'headless-cms', 'netlify-cms', 'svelte', 'sveltekit', 'sveltia-cms', 'dark-mode', 'deepl-api', 'pexels-api', 'pixabay-api', 'unsplash-api', 'asset-management', 'content-management', 'github-api', 'jamstack', 'stock-photos', 'git-based-cms', 'static-site-generator']",877,14310,False,False,True,False,190,en
symfony/ux,Symfony UX initiative: a JavaScript ecosystem for Symfony,833,PHP,301,https://github.com/symfony/ux,2020-11-28 10:09:32+00:00,2024-10-12 23:35:05+00:00,313,2.x,211,2618,"['symfony', 'javascript', 'hacktoberfest']",833,35499,False,True,True,False,32,en
foundry-rs/forge-std,"Forge Standard Library is a collection of helpful contracts for use with forge and foundry. It leverages forge's cheatcodes to make writing tests easier and faster, while improving the UX of cheatcodes. For more in-depth usage examples checkout the tests.",833,Solidity,327,https://github.com/foundry-rs/forge-std,2021-12-24 15:55:24+00:00,2024-10-11 21:37:59+00:00,35,master,100,392,[],833,685,False,True,True,False,30,en
Temzasse/react-modal-sheet,Flexible bottom sheet component built with Framer Motion to provide buttery smooth UX while keeping accessibility in mind 🪐,832,TypeScript,79,https://github.com/Temzasse/react-modal-sheet,2020-05-17 20:06:18+00:00,2024-10-12 05:24:53+00:00,24,main,13,172,"['reactjs', 'framer-motion', 'bottom-sheet', 'modal', 'accessibility']",832,51872,True,True,True,True,33,en
infinite-horizon219/Unix-Privilege-Escalation-Exploits-Pack,"Exploits for getting local root on Linux, BSD, AIX, HP-UX, Solaris, RHEL, SUSE etc.",805,C,319,https://github.com/infinite-horizon219/Unix-Privilege-Escalation-Exploits-Pack,2014-12-24 21:43:07+00:00,2024-10-12 12:11:31+00:00,2,master,0,2,[],805,2552,True,True,True,False,0,en
hicetnunc2000/hicetnunc,hicetnunc UI/UX,800,JavaScript,281,https://github.com/hicetnunc2000/hicetnunc,2020-09-05 17:45:17+00:00,2024-10-04 19:49:31+00:00,141,main,65,3807,"['tezos', 'react', 'ui-ux', 'dapp']",800,19583,True,True,True,True,6,en
wellyshen/react-cool-img,😎 🏞 A React <Img /> component let you handle image UX and performance as a Pro!,778,TypeScript,29,https://github.com/wellyshen/react-cool-img,2019-11-09 07:06:00+00:00,2024-09-14 07:41:32+00:00,23,master,6,1859,"['react', 'ui', 'img', 'placeholder', 'lazy-loading', 'auto-retry', 'component', 'intersection-observer', 'performance-optimization', 'ssr', 'ux', 'seo', 'typescript']",778,12584,True,True,True,False,28,en
LanarsInc/direct-select-flutter,"DirectSelect is a selection widget with an ethereal, full-screen modal popup displaying the available choices when the widget is interact with. https://dribbble.com/shots/3876250-DirectSelect-Dropdown-ux",775,Dart,63,https://github.com/LanarsInc/direct-select-flutter,2019-03-15 09:51:29+00:00,2024-10-08 11:20:55+00:00,10,master,7,95,"['flutter', 'widget', 'selection-widget', 'flutter-ui', 'flutter-ui-collection']",775,3978,True,True,True,False,0,en
adrianhajdin/travel_ui_ux,"Build and Deploy a Fully Responsive Modern UI/UX Website, React.js, Next.js 13, Tailwind CSS",762,TypeScript,191,https://github.com/adrianhajdin/travel_ui_ux,2023-10-12 10:14:43+00:00,2024-10-11 04:27:23+00:00,6,main,2,4,"['nextjs13', 'reactjs', 'tailwindcss']",762,5934,True,True,True,False,0,en
Voxelum/x-minecraft-launcher,An Open Source Minecraft Launcher with Modern UX.   Provide a Disk Efficient way to manage all your Mods!,689,TypeScript,103,https://github.com/Voxelum/x-minecraft-launcher,2017-06-28 11:09:01+00:00,2024-10-12 16:51:57+00:00,83,master,32,2575,"['electron-vue', 'electron', 'typescript', 'nodejs', 'vite', 'minecraft', 'minecraftforge', 'fabricmc', 'minecraft-launcher', 'modrinth', 'curseforge', 'custom-minecraft-launcher', 'quiltmc']",689,31983,False,True,True,False,143,en
sonnylazuardi/react-native-nike-running,🏃 UI & UX Prototype of redesigned Nike+ Running for React Native 📱+ React Native DOM (Web)  🌏,682,JavaScript,98,https://github.com/sonnylazuardi/react-native-nike-running,2016-12-30 01:04:43+00:00,2024-09-19 01:07:42+00:00,1,master,2,17,[],682,8169,True,True,True,False,0,en
jhomlala/feather,Flutter weather application with beautiful UI and UX.,668,Dart,130,https://github.com/jhomlala/feather,2019-01-12 11:51:23+00:00,2024-10-09 11:08:04+00:00,0,master,2,208,"['flutter', 'flutter-apps', 'dart', 'android', 'ios']",668,76905,True,True,True,False,0,en
IcaliaLabs/LoginKit,LoginKit is a quick and easy way to add a Login/Signup UX to your iOS app.,663,Swift,90,https://github.com/IcaliaLabs/LoginKit,2016-12-20 18:52:59+00:00,2024-10-12 12:26:20+00:00,10,master,4,84,"['ios', 'cocoapod', 'ui', 'login', 'opensource']",663,24153,True,True,True,False,0,en
SquirrelCorporation/SquirrelServersManager,"A user friendly, UI/UX focus server & configuration management tool",631,HTML,21,https://github.com/SquirrelCorporation/SquirrelServersManager,2024-02-23 07:17:11+00:00,2024-10-12 23:18:13+00:00,24,master,6,1065,"['ansible', 'configuration', 'docker', 'management']",631,105975,True,True,True,False,32,en
jonalxh/Flask-Admin-Dashboard,Flask Admin customized using AdminLTE bootstrap template and flask security to offer a better Dashboard UX,612,JavaScript,193,https://github.com/jonalxh/Flask-Admin-Dashboard,2017-05-09 03:11:17+00:00,2024-09-22 16:21:19+00:00,5,master,2,15,[],612,6374,True,True,True,False,0,en
6eDesign/svelte-calendar,A lightweight datepicker with neat animations and a unique UX.,539,Svelte,89,https://github.com/6eDesign/svelte-calendar,2018-11-25 23:23:10+00:00,2024-10-11 13:54:56+00:00,36,master,9,254,"['svelte', 'sveltejs', 'svelte-v3', 'svelte3', 'svelte-framework', 'datepicker', 'calendar-component', 'calendar-widget']",539,2849,True,True,True,True,46,en
omgmog/uxofvr.com,A list of resources about the UI/UX considerations for VR.,536,HTML,63,https://github.com/omgmog/uxofvr.com,2015-10-28 11:53:40+00:00,2024-10-10 15:20:50+00:00,13,master,8,193,"['ux', 'vr', 'virtual-reality', 'ui', 'list', 'vive', 'rift', 'design']",536,432,False,False,False,False,0,en
gwern/gwern.net,"Site infrastructure for gwern.net. Custom Hakyll website with unique link archiving, popup UX, transclusions/collapses, dark+reader mode, bidirectional backlinks, and typography (sidenotes, dropcaps, link icons, inflation-adjustment, subscripted-citations).",512,Haskell,46,https://github.com/gwern/gwern.net,2020-10-31 16:31:55+00:00,2024-10-12 02:43:30+00:00,1,master,4,8886,"['gwern', 'archiving', 'tooltips', 'hakyll', 'pandoc', 'typography', 'wikipedia', 'inflation', 'sidenotes', 'admonitions', 'disclosures', 'icons', 'reader-mode', 'transclusion']",512,216901,True,True,True,False,0,en
thanhtoan1196/awesome-android-ui,:sunglasses: A curated list of awesome Android UI/UX libraries,491,,132,https://github.com/thanhtoan1196/awesome-android-ui,2017-05-20 14:02:14+00:00,2024-10-09 02:56:33+00:00,1,master,5,39,"['android', 'awesome', 'ui', 'android-libs', 'android-library', 'library', 'android-development', 'android-tutorial', 'awesome-list', 'android-ui', 'ux-libraries', 'android-studio', 'android-app', 'android-sdk']",491,112,True,True,True,False,0,en
serralvo/TextFieldCounter,UITextField character counter with lovable UX 💖. No math skills required 🙃.,439,Swift,31,https://github.com/serralvo/TextFieldCounter,2016-12-03 14:13:33+00:00,2024-01-11 18:46:16+00:00,4,master,8,117,"['uitextfield', 'swift', 'textfield']",439,1193,True,True,True,False,11,en
AudiusProject/hedgehog,🦔 Build DApps like Apps -- A Metamask alternative that empowers you to build good UX,437,TypeScript,59,https://github.com/AudiusProject/hedgehog,2019-04-11 21:29:18+00:00,2024-09-25 20:41:34+00:00,3,main,8,59,[],437,728,True,True,True,False,0,en
Nevysha/Cozy-Nest,A collection of tweak to improve Auto1111 UI//UX,381,JavaScript,17,https://github.com/Nevysha/Cozy-Nest,2023-04-30 08:47:39+00:00,2024-08-19 21:37:57+00:00,24,main,1,159,[],381,63801,True,True,True,False,28,en
okta/okta-signin-widget,HTML/CSS/JS widget that provides out-of-the-box authentication UX for your organization's apps,376,JavaScript,319,https://github.com/okta/okta-signin-widget,2015-11-17 18:08:41+00:00,2024-10-09 21:33:17+00:00,342,master,157,2500,[],376,142225,True,True,True,False,249,en
adamlui/ai-apps,🤖 Apps that utilize the astounding power of AI or enhance its UX,342,JavaScript,30,https://github.com/adamlui/ai-apps,2023-04-01 01:23:31+00:00,2024-10-12 23:01:11+00:00,2,main,7,9908,"['ai', 'artificialintelligence', 'brave', 'brave-search', 'chat', 'chatbot', 'chatgpt', 'duckduckgo', 'gpt-4', 'machine-learning', 'ml', 'nlp', 'greasemonkey', 'javascript', 'openai', 'userscripts', 'amazon', 'google', 'web-extensions']",342,316484,False,False,True,False,0,en
microsoft/vscode-copilot-release,Feedback on GitHub Copilot Chat UX in Visual Studio Code.,324,,29,https://github.com/microsoft/vscode-copilot-release,2023-04-18 18:01:01+00:00,2024-10-10 11:44:13+00:00,495,main,9,64,"['ai', 'copilot', 'copilot-chat', 'copilot-x', 'vscode']",324,27299,False,False,True,False,0,en
EnviralDesign/GeoPix,"GeoPix is a free and open source real-time lighting control and previz software. It's built in TouchDesigner, with a workflow and UI/UX inspired by 3d animation software.",317,Python,23,https://github.com/EnviralDesign/GeoPix,2020-12-07 16:38:12+00:00,2024-10-09 09:34:09+00:00,23,main,1,124,"['realtime-rendering', 'lighting-design', 'lighting-control', 'dmx512', 'ws2812b', 'touchdesigner']",317,709274,True,True,True,False,2,en
microsoft/MixedReality-UXTools-Unreal,UX tools and components for developing Mixed Reality applications in UE4. ,315,C++,86,https://github.com/microsoft/MixedReality-UXTools-Unreal,2020-01-20 15:40:31+00:00,2024-10-11 00:01:05+00:00,27,public/0.12.x-UE5.0,16,930,[],315,286540,False,False,True,True,7,en
jwd-ali/Switch-Animations,"An animate switch collection, Add Beautiful Customise Switch in your application to boost UI and UX",300,Swift,33,https://github.com/jwd-ali/Switch-Animations,2020-08-30 12:28:59+00:00,2024-10-10 03:34:22+00:00,1,master,3,110,"['uiswitch', 'uicontrol', 'uikit', 'swift', 'swift5', 'switch', 'ios', 'switcher', 'ui', 'ui-components', 'widget', 'ios-animation', 'uibezierpath', 'cabasicanimation', 'cashapelayer', 'animation', 'swiftui', 'tutorial', 'gesture']",300,18261,True,True,True,False,1,en
zchee/Seti_JetBrains,Seti_UI and Seti_UX themes port for JetBrains' all IDE,279,Shell,29,https://github.com/zchee/Seti_JetBrains,2014-12-20 05:56:47+00:00,2024-09-19 01:07:42+00:00,9,master,2,170,[],279,623906,False,True,False,True,39,en
mrk-us/sketchsheets,Free ready to print sketch sheet templates for UX designers,264,HTML,16,https://github.com/mrk-us/sketchsheets,2016-02-06 22:12:19+00:00,2024-04-19 14:12:35+00:00,1,master,0,29,"['templates', 'sketch', 'sketch-sheets', 'ux-design', 'wireframes', 'printing', 'design', 'design-tools', 'ui', 'ux']",264,53223,True,True,True,False,0,en
RastislavMirek/FlexColorPicker,"Modern color picker library written in Swift 5 that can be easily extended and customized. It aims to provide great UX and performance with stable, quality code.",258,Swift,52,https://github.com/RastislavMirek/FlexColorPicker,2018-05-27 14:34:25+00:00,2024-10-08 16:30:44+00:00,9,master,5,164,"['color-picker', 'picker-component', 'swift', 'visual', 'hsb-color-palette', 'rgb-controller', 'hsb-color-model', 'uikit-framework', 'flexibility', 'ui-components', 'swift-4', 'swift-4-2', 'color-palette', 'rgb', 'hsb', 'radialhsb', 'swift-package-manager', 'spm', 'swift-5']",258,17693,True,True,True,False,4,en
evmts/tevm-monorepo,A library that enables next-generation UX and DX via putting an ethereum node in the browser and solidity in javascript,250,TypeScript,25,https://github.com/evmts/tevm-monorepo,2023-02-14 06:21:49+00:00,2024-10-10 16:22:20+00:00,23,main,14,1462,"['evm', 'forge', 'solidity', 'typescript']",250,77918,False,True,True,False,2755,en
gregjw/ui-ux,📝 Curated list for UI/UX Designers,248,,55,https://github.com/gregjw/ui-ux,2016-07-05 15:54:58+00:00,2024-10-01 18:15:24+00:00,1,master,12,109,"['design', 'design-patterns', 'design-systems', 'css', 'typography', 'ui', 'ux', 'resources']",248,69,True,True,True,False,0,en
hirbod/react-native-volume-manager,"React Native module which adds the ability to change the system volume on iOS and Android, listen to volume changes and supress the native volume UI to build your own volume slider or UX. It can listen to iOS mute switch and ringer mode changes on Android (and let you set the ringer mode)",236,TypeScript,16,https://github.com/hirbod/react-native-volume-manager,2022-06-02 14:00:53+00:00,2024-10-11 16:27:39+00:00,12,main,5,118,"['android', 'expo', 'ios', 'react', 'react-native']",236,4337,True,True,True,False,21,en
sukesh-ak/ESP32-TUX,ESP32-TUX - ESP32 / ESP32-XX Touch UX Template using LVGL to get you started ,231,C,55,https://github.com/sukesh-ak/ESP32-TUX,2022-10-16 20:33:10+00:00,2024-10-09 06:31:29+00:00,2,master,2,159,"['esp-idf', 'esp32', 'lovyangfx', 'lvgl', 'wt32-sc01', 'wt32-sc01-plus']",231,12081,True,True,True,False,0,en
sejr/react-messenger,"Chat UX components built with React, inspired by Facebook Messenger",230,JavaScript,62,https://github.com/sejr/react-messenger,2019-01-08 21:35:57+00:00,2024-10-09 21:46:34+00:00,12,master,3,20,"['react', 'messenger', 'chat', 'facebook', 'library', 'components', 'ux', 'messaging', 'css', 'css-grid']",230,3949,True,True,True,False,0,en
KL13NT/badeel,An Egyptian alternatives listing project with UX in mind,220,TypeScript,24,https://github.com/KL13NT/badeel,2023-11-10 14:32:10+00:00,2024-08-31 00:33:45+00:00,10,main,5,262,[],220,3093,False,False,True,False,0,en
mblarsen/vue-browser-acl,Easy user access control in Vue for better UX. Build on top of the browser-acl package.,214,TypeScript,27,https://github.com/mblarsen/vue-browser-acl,2017-10-22 08:55:55+00:00,2024-06-09 16:10:53+00:00,11,master,7,219,"['vue', 'vuejs', 'vue-router', 'acl', 'acl-library', 'browser-acl', 'vuex']",214,1202,False,False,True,False,0,en
pytorch-labs/float8_experimental,This repository contains the experimental PyTorch native float8 training UX,212,Python,20,https://github.com/pytorch-labs/float8_experimental,2023-07-19 22:29:47+00:00,2024-09-20 18:55:38+00:00,22,main,15,119,[],212,926,False,True,True,False,0,en
bbc/html5-video-compositor,This is the BBC Research & Development UX Team's experimental shader based video composition engine for the browser. For new projects please consider using or new VideoContext library https://github.com/bbc/videocontext .,208,JavaScript,59,https://github.com/bbc/html5-video-compositor,2015-06-24 12:49:42+00:00,2024-10-05 03:55:32+00:00,2,master,1,148,[],208,4143,True,True,True,False,0,en
GoogleChrome/CrUX,"The place to share queries, ideas, or issues related to the Chrome UX Report",207,Jupyter Notebook,47,https://github.com/GoogleChrome/CrUX,2019-03-11 19:27:57+00:00,2024-08-13 01:58:09+00:00,8,main,5,75,[],207,652,True,True,True,False,0,en
srid/nixos-unified,"Unify NixOS + nix-darwin + home-manager configuration in a single flake, while providing a consistent interface at DX and UX level.",198,Nix,19,https://github.com/srid/nixos-unified,2023-03-15 17:35:12+00:00,2024-10-11 14:21:10+00:00,15,master,4,145,"['home-manager', 'nix-darwin', 'nixos', 'flake-parts']",198,149,False,True,True,True,2,en
m-deng1928/UX_Opportunities,regularly updated UX job board,197,,13,https://github.com/m-deng1928/UX_Opportunities,2021-08-11 15:30:52+00:00,2024-08-24 03:13:06+00:00,1,main,2,1192,"['design', 'ux-design', 'ux-ui', 'ui', 'ui-design']",197,1387,True,True,True,False,0,en
rdkcentral/Lightning,Lightning - The WPE UI Framework for developing Apps and UX,190,JavaScript,109,https://github.com/rdkcentral/Lightning,2017-03-08 12:03:41+00:00,2024-10-09 13:10:38+00:00,63,master,47,1394,[],190,17087,False,True,True,True,25,en
kubevela/velaux,The KubeVela User Experience (UX) Platform,139,Go,111,https://github.com/kubevela/velaux,2021-01-27 06:59:31+00:00,2024-10-12 09:49:57+00:00,79,main,46,685,[],139,14561,True,False,True,False,66,en
cymcsg/Awesome-Mobile-UI,A curated list of awesome mobile UI/UX libraries.Both Android and iOS.,136,Python,52,https://github.com/cymcsg/Awesome-Mobile-UI,2015-11-23 03:01:49+00:00,2024-04-11 02:47:56+00:00,0,master,2,36,[],136,282382,True,True,True,False,0,en
uxrecipe/uxrecipe.github.io,"UX Recipe - a checklist where you discover, choose and estimate your next UX project tools & techniques.",127,HTML,41,https://github.com/uxrecipe/uxrecipe.github.io,2015-01-09 13:24:16+00:00,2024-09-25 12:42:50+00:00,0,master,4,287,[],127,2867,True,True,True,True,3,en
rfmiotto/react-use-draggable-scroll,useDraggable is a React hook that allows a wrapping div to be scrolled with the mouse. It adds momentum for a nice UX and has a high performance since it does not rely on any state changes.,113,TypeScript,11,https://github.com/rfmiotto/react-use-draggable-scroll,2021-08-11 23:12:29+00:00,2024-10-09 18:09:30+00:00,10,main,5,43,[],113,1707,True,True,True,False,0,en
florent37/OCiney,OCiney is a sample app implementing several UI and UX patterns. I was firstly built to test a few different implementations of a details page.,110,Java,44,https://github.com/florent37/OCiney,2015-02-18 14:23:40+00:00,2024-04-02 14:23:45+00:00,4,master,1,23,[],110,39840,True,True,True,False,1,en
firefox-devtools/ux,Firefox DevTools UX Community,103,,21,https://github.com/firefox-devtools/ux,2018-08-17 21:23:55+00:00,2024-03-05 06:16:29+00:00,78,master,6,36,[],103,38,False,True,True,False,0,en
aurelia/app-ux-showcase,An application that showcases the various features of Aurelia UX.,98,HTML,29,https://github.com/aurelia/app-ux-showcase,2016-11-02 03:54:44+00:00,2024-01-14 20:53:51+00:00,7,master,11,92,[],98,2346,False,True,True,False,0,en
